ReactionID,ReactionType,CatalystCoreDetail,CatalystCoreGeneric,Ligand,FullCatalyticSystem,Reagent,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RawData,RCTName,PROName,RGTName,CATName,SOLName
31-614-CAS-28202897,Other,[],[],[],[],[],[],[],150.0,12.0,89,NC=O . Nc1cc(Br)ccc1C(=O)O,O=c1nc[nH]c2cc(Br)ccc12,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/none/none,,,RCT: 75-12-7 + 20776-50-5 | PRO: 194851-16-6,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [], ""catalysts"": [], ""solvents"": [], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-28202897"", ""1.1"", ""12 h, 150 °C"", ""Novel 4-Arylindolines Containing a Pyrido[3,2-d]pyrimidine Moiety as the Programmed Cell Death-1/Programmed Cell Death-Ligand 1 Interaction Inhibitors for Tumor Immunotherapy"", ""By: Meng, Yangyang; et al"", ""Journal of Medicinal Chemistry (2023), 66(17), 11815-11830."", ""10.1021/acs.jmedchem.3c00264"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""75-12-7"", ""20776-50-5""], ""pro_cas"": [""194851-16-6""], ""rgt_cas"": [], ""cat_cas"": [], ""sol_cas"": [], ""notes"": []}}","[""75-12-7"", ""20776-50-5""]","[""194851-16-6""]",[],[],[]
31-614-CAS-29435452,Other,"[""Poly(oxy-1,2-ethanediyl)|2135447-74-2""]",[],[],"[""Poly(oxy-1,2-ethanediyl)|2135447-74-2""]","[""Pyridine|110-86-1"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide|1892-57-5""]","[""BASE""]","[""Water|7732-18-5""]",60.0,0.25,91,O=C(O)c1ccccc1 . COC(=O)[C@@H](N)Cc1ccccc1.Cl,COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide|1892-57-5+Pyridine|110-86-1/Water|7732-18-5,,,RCT: 616-79-5 + 109-73-9 | PRO: 502144-21-0 | RGT: 110-86-1 + 1892-57-5 | CAT: 2135447-74-2 | SOL: 7732-18-5,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Pyridine"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide""], ""catalysts"": [""Poly(oxy-1,2-ethanediyl)"", ""α-[[(2S)-1-(1-oxododecyl)-2-pyrrolidinyl]carbonyl]-ω-methoxy-""], ""solvents"": [""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-29435452"", ""1.1"", ""Reagents: Pyridine, 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide"", ""Catalysts: Poly(oxy-1,2-ethanediyl), α-[[(2S)-1-(1-oxododecyl)-2-pyrrolidinyl]carbonyl]-ω-methoxy-"", ""Solvents: Water; 15 min, 60 °C"", ""76. Scheme 76 (1 Reaction)"", ""Discovery and Development of Quinazolinones and Quinazolinediones for Ameliorating Nonalcoholic Fatty Liver Disease (NAFLD) by Modulating COP1-ATGL Axis"", ""By: Sarkar, Dipayan; et al"", ""Journal of Medicinal Chemistry (2023), 66(24), 16728-16761."", ""10.1021/acs.jmedchem.3c01431"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""616-79-5"", ""109-73-9""], ""pro_cas"": [""502144-21-0""], ""rgt_cas"": [""110-86-1"", ""1892-57-5""], ""cat_cas"": [""2135447-74-2""], ""sol_cas"": [""7732-18-5""], ""notes"": [""sealed flask used, Multi-gram scale, optimization study, optimized on reagent and catalyst""]}}","[""616-79-5"", ""109-73-9""]","[""502144-21-0""]","[""110-86-1"", ""1892-57-5""]","[""2135447-74-2""]","[""7732-18-5""]"
31-614-CAS-29435453,Other,"[""Poly(oxy-1,2-ethanediyl)|2135447-74-2""]",[],[],"[""Poly(oxy-1,2-ethanediyl)|2135447-74-2""]","[""Pyridine|110-86-1"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide|1892-57-5""]","[""BASE""]","[""Water|7732-18-5""]",60.0,0.417,93,Nc1ccccc1 . CC(C)[C@@H](NC(=O)OCc1ccccc1)C(=O)O,CC(C)[C@@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide|1892-57-5+Pyridine|110-86-1/Water|7732-18-5,,,RCT: 54-60-4 + 123-30-8 | PRO: 1207981-11-0 | RGT: 110-86-1 + 1892-57-5 | CAT: 2135447-74-2 | SOL: 7732-18-5,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Pyridine"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide""], ""catalysts"": [""Poly(oxy-1,2-ethanediyl)"", ""α-[[(2S)-1-(1-oxododecyl)-2-pyrrolidinyl]carbonyl]-ω-methoxy-""], ""solvents"": [""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-29435453"", ""1.1"", ""Reagents: Pyridine, 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide"", ""Catalysts: Poly(oxy-1,2-ethanediyl), α-[[(2S)-1-(1-oxododecyl)-2-pyrrolidinyl]carbonyl]-ω-methoxy-"", ""Solvents: Water; 25 min, 60 °C"", ""178. Scheme 178 (1 Reaction)"", ""Structure-guided design and development of novel N-phenylpyrimidin-2-amine derivatives as potential c-Met inhibitors"", ""By: Huang, Daowei; et al"", ""European Journal of Medicinal Chemistry (2021), 223, 113648."", ""10.1016/j.ejmech.2021.113648"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""54-60-4"", ""123-30-8""], ""pro_cas"": [""1207981-11-0""], ""rgt_cas"": [""110-86-1"", ""1892-57-5""], ""cat_cas"": [""2135447-74-2""], ""sol_cas"": [""7732-18-5""], ""notes"": [""sealed flask used, Multi-gram scale""]}}","[""54-60-4"", ""123-30-8""]","[""1207981-11-0""]","[""110-86-1"", ""1892-57-5""]","[""2135447-74-2""]","[""7732-18-5""]"
31-614-CAS-29435454,Other,"[""Poly(oxy-1,2-ethanediyl)|2135447-74-2""]",[],[],"[""Poly(oxy-1,2-ethanediyl)|2135447-74-2""]","[""Pyridine|110-86-1"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide|1892-57-5""]","[""BASE""]","[""Water|7732-18-5""]",60.0,0.583,91,Cc1cc(C)cc(N)c1 . CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,Cc1cc(C)cc(NC(=O)[C@@H]2CCCN2C(=O)OC(C)(C)C)c1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide|1892-57-5+Pyridine|110-86-1/Water|7732-18-5,,,RCT: 86123-95-7 + 2159560-75-3 | PRO: 3042818-59-4 | RGT: 110-86-1 + 1892-57-5 | CAT: 2135447-74-2 | SOL: 7732-18-5,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Pyridine"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide""], ""catalysts"": [""Poly(oxy-1,2-ethanediyl)"", ""α-[[(2S)-1-(1-oxododecyl)-2-pyrrolidinyl]carbonyl]-ω-methoxy-""], ""solvents"": [""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-29435454"", ""1.1"", ""Reagents: Pyridine, 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide"", ""Catalysts: Poly(oxy-1,2-ethanediyl), α-[[(2S)-1-(1-oxododecyl)-2-pyrrolidinyl]carbonyl]-ω-methoxy-"", ""Solvents: Water; 35 min, 60 °C"", ""300. Scheme 300 (1 Reaction)"", ""Absolute stereochemistry shown,"", ""Rotation (-)"", ""Absolute stereochemistry shown"", ""Discovery and characterization of BAY-805, a potent and selective inhibitor of ubiquitin-specific protease USP21"", ""By: Goericke, Fabian; et al"", ""Journal of Medicinal Chemistry (2023), 66(5), 3431-3447."", ""10.1021/acs.jmedchem.2c01933"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""86123-95-7"", ""2159560-75-3""], ""pro_cas"": [""3042818-59-4""], ""rgt_cas"": [""110-86-1"", ""1892-57-5""], ""cat_cas"": [""2135447-74-2""], ""sol_cas"": [""7732-18-5""], ""notes"": [""sealed flask used, multi-gram scale""]}}","[""86123-95-7"", ""2159560-75-3""]","[""3042818-59-4""]","[""110-86-1"", ""1892-57-5""]","[""2135447-74-2""]","[""7732-18-5""]"
31-614-CAS-31168962,Other,"[""Dimethylformamide|68-12-2""]",[],[],"[""Dimethylformamide|68-12-2""]","[""Oxalyl chloride|79-37-8"", ""Diisopropylethylamine|7087-68-5""]","[""BASE""]","[""Dichloromethane|75-09-2"", ""Tetrahydrofuran|109-99-9""]",0.0,4.5,100,Cc1cc2cc(Br)cc(C(=O)O)c2o1 . CN,CNC(=O)c1cc(Br)cc2cc(C)oc12,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Diisopropylethylamine|7087-68-5+Oxalyl chloride|79-37-8/Dichloromethane|75-09-2+Tetrahydrofuran|109-99-9,,,RCT: 3903-40-0 + 175724-30-8 | PRO: 1551527-33-3 | RGT: 79-37-8 + 7087-68-5 | CAT: 68-12-2 | SOL: 75-09-2 + 109-99-9,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Oxalyl chloride"", ""Diisopropylethylamine""], ""catalysts"": [""Dimethylformamide""], ""solvents"": [""Dichloromethane"", ""Tetrahydrofuran""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-31168962"", ""1.1"", ""Reagents: Oxalyl chloride"", ""Catalysts: Dimethylformamide"", ""Solvents: Dichloromethane; 0 °C; 2 h, 0 °C; 2 h, 0 °C"", ""1.2"", ""Reagents: Diisopropylethylamine"", ""Solvents: Dichloromethane, Tetrahydrofuran; 30 min, 0 °C"", ""216. Scheme 216 (1 Reaction)"", ""Metabolically Stable Anomeric Linkages Containing GalNAc-siRNA Conjugates: An Interplay among ASGPR, Glycosidase, and RISC Pathways"", ""By: Kandasamy, Pachamuthu; et al"", ""Journal of Medicinal Chemistry (2023), 66(4), 2506-2523."", ""10.1021/acs.jmedchem.2c01337"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""3903-40-0"", ""175724-30-8""], ""pro_cas"": [""1551527-33-3""], ""rgt_cas"": [""79-37-8"", ""7087-68-5""], ""cat_cas"": [""68-12-2""], ""sol_cas"": [""75-09-2"", ""109-99-9""], ""notes"": [""incremental addition of agent and catalyst in stage 1""]}}","[""3903-40-0"", ""175724-30-8""]","[""1551527-33-3""]","[""79-37-8"", ""7087-68-5""]","[""68-12-2""]","[""75-09-2"", ""109-99-9""]"
31-614-CAS-31186652,Other,[],[],[],[],"[""7087-68-5|7087-68-5"", ""148893-10-1|148893-10-1"", ""Diisopropylethylamine|"", ""O-(7-Azabenzotriazol-1-yl)-N|"", ""N|"", ""N′|"", ""N′-tetramethyluronium hexafluorophosphate|""]","[""BASE""]","[""Dimethylformamide|68-12-2""]",25.0,5.083,81,Cc1cc(C(=O)O)cn(C)c1=O . NCC(c1ccccc1)c1ccccc1,Cc1cc(C(=O)NCC(c2ccccc2)c2ccccc2)cn(C)c1=O,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/148893-10-1|148893-10-1+7087-68-5|7087-68-5+Diisopropylethylamine|+N|+N′-tetramethyluronium hexafluorophosphate|+N′|+O-(7-Azabenzotriazol-1-yl)-N|/Dimethylformamide|68-12-2,,,RCT: 99-09-2 + 30762-07-3 | PRO: 2762795-92-4 | RGT: 7087-68-5 + 148893-10-1 | SOL: 68-12-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Diisopropylethylamine"", ""O-(7-Azabenzotriazol-1-yl)-N"", ""N"", ""N′"", ""N′-tetramethyluronium hexafluorophosphate""], ""catalysts"": [], ""solvents"": [""Dimethylformamide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-31186652"", ""1.1"", ""Reagents: Diisopropylethylamine, O-(7-Azabenzotriazol-1-yl)-N,N,N′,N′-tetramethyluronium hexafluorophosphate"", ""Solvents: Dimethylformamide; 5 min, rt"", ""1.2"", ""1 h, rt"", ""252. Scheme 252 (1 Reaction)"", ""Development and in-vitro Profiling of Dual FXR/LTA4H Modulators"", ""By: Schierle, Simone; et al"", ""ChemMedChem (2021), 16(15), 2366-2374."", ""10.1002/cmdc.202100118"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""99-09-2"", ""30762-07-3""], ""pro_cas"": [""2762795-92-4""], ""rgt_cas"": [""7087-68-5"", ""148893-10-1""], ""cat_cas"": [], ""sol_cas"": [""68-12-2""], ""notes"": []}}","[""99-09-2"", ""30762-07-3""]","[""2762795-92-4""]","[""7087-68-5"", ""148893-10-1""]",[],"[""68-12-2""]"
31-614-CAS-31187995,Other,[],[],[],[],"[""530-62-1|530-62-1"", ""7732-18-5|7732-18-5"", ""1|"", ""1′-Carbonyldiimidazole|"", ""Water|""]","[""BASE"", ""WORKUP""]","[""Dimethylformamide|68-12-2""]",50.0,4.0,82,O=C(O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2 . NCCC(N)=O,NC(=O)CCNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1|+1′-Carbonyldiimidazole|+530-62-1|530-62-1+7732-18-5|7732-18-5+Water|/Dimethylformamide|68-12-2,,,RCT: 306935-74-0 + 40615-17-6 | PRO: 2416338-32-2 | RGT: 530-62-1 + 7732-18-5 | SOL: 68-12-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""1"", ""1′-Carbonyldiimidazole"", ""Water""], ""catalysts"": [], ""solvents"": [""Dimethylformamide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-31187995"", ""1.1"", ""Reagents: 1,1′-Carbonyldiimidazole"", ""Solvents: Dimethylformamide; 2 h, 50 °C"", ""1.2"", ""1 h, 50 °C"", ""1.3"", ""Reagents: Water"", ""450. Scheme 450 (1 Reaction)"", ""Design, synthesis and biological evaluation of novel 3,4-dihydro-2(1H)-quinolinone derivatives as potential chitin synthase inhibitors and antifungal agents"", ""By: Li, Baihui; et al"", ""European Journal of Medicinal Chemistry (2020), 195, 112278."", ""10.1016/j.ejmech.2020.112278"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""306935-74-0"", ""40615-17-6""], ""pro_cas"": [""2416338-32-2""], ""rgt_cas"": [""530-62-1"", ""7732-18-5""], ""cat_cas"": [], ""sol_cas"": [""68-12-2""], ""notes"": []}}","[""306935-74-0"", ""40615-17-6""]","[""2416338-32-2""]","[""530-62-1"", ""7732-18-5""]",[],"[""68-12-2""]"
31-614-CAS-31188001,Other,[],[],[],[],"[""530-62-1|530-62-1"", ""7732-18-5|7732-18-5"", ""1|"", ""1′-Carbonyldiimidazole|"", ""Water|""]","[""BASE"", ""WORKUP""]","[""Dimethylformamide|68-12-2""]",50.0,3.0,97,O=C(O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2 . Nc1ccccc1,O=C(Nc1ccccc1)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1|+1′-Carbonyldiimidazole|+530-62-1|530-62-1+7732-18-5|7732-18-5+Water|/Dimethylformamide|68-12-2,,,RCT: 768-94-5 + 331943-38-5 | PRO: 2820409-56-9 | RGT: 530-62-1 + 7732-18-5 | SOL: 68-12-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""1"", ""1′-Carbonyldiimidazole"", ""Water""], ""catalysts"": [], ""solvents"": [""Dimethylformamide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-31188001"", ""1.1"", ""Reagents: 1,1′-Carbonyldiimidazole"", ""Solvents: Dimethylformamide; 2 h, 50 °C"", ""1.2"", ""1 h, 50 °C"", ""1.3"", ""Reagents: Water"", ""354. Scheme 354 (1 Reaction)"", ""Copper-Based Complexes with Adamantane Ring-Conjugated bis(3,5-Dimethyl-pyrazol-1-yl)acetate Ligand as Promising Agents for the Treatment of Glioblastoma"", ""By: Morelli, Maria Beatrice; et al"", ""Journal of Medicinal Chemistry (2024), 67(11), 9662-9685."", ""10.1021/acs.jmedchem.4c00821"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""768-94-5"", ""331943-38-5""], ""pro_cas"": [""2820409-56-9""], ""rgt_cas"": [""530-62-1"", ""7732-18-5""], ""cat_cas"": [], ""sol_cas"": [""68-12-2""], ""notes"": []}}","[""768-94-5"", ""331943-38-5""]","[""2820409-56-9""]","[""530-62-1"", ""7732-18-5""]",[],"[""68-12-2""]"
31-614-CAS-31188036,Other,[],[],[],[],"[""530-62-1|530-62-1"", ""7732-18-5|7732-18-5"", ""1|"", ""1′-Carbonyldiimidazole|"", ""Water|""]","[""BASE"", ""WORKUP""]","[""Dimethylformamide|68-12-2""]",50.0,3.0,99,Nc1ccccc1Nc1ccc2c(c1)CCc1ccc(C(=O)O)cc1C2=O . COC(=O)CCN,COC(=O)CCNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3N)cc1CC2,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1|+1′-Carbonyldiimidazole|+530-62-1|530-62-1+7732-18-5|7732-18-5+Water|/Dimethylformamide|68-12-2,,,RCT: 2353-44-8 + 33233-67-9 | PRO: 2946672-64-4 | RGT: 530-62-1 + 7732-18-5 | SOL: 68-12-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""1"", ""1′-Carbonyldiimidazole"", ""Water""], ""catalysts"": [], ""solvents"": [""Dimethylformamide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-31188036"", ""1.1"", ""Reagents: 1,1′-Carbonyldiimidazole"", ""Solvents: Dimethylformamide; 2 h, 50 °C"", ""1.2"", ""1 h, 50 °C"", ""1.3"", ""Reagents: Water"", ""387. Scheme 387 (1 Reaction)"", ""Design and synthesis of novel cereblon binders for use in targeted protein degradation"", ""By: Norris, Stephen; et al"", ""Journal of Medicinal Chemistry (2023), 66(23), 16388-16409."", ""10.1021/acs.jmedchem.3c01848"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""2353-44-8"", ""33233-67-9""], ""pro_cas"": [""2946672-64-4""], ""rgt_cas"": [""530-62-1"", ""7732-18-5""], ""cat_cas"": [], ""sol_cas"": [""68-12-2""], ""notes"": []}}","[""2353-44-8"", ""33233-67-9""]","[""2946672-64-4""]","[""530-62-1"", ""7732-18-5""]",[],"[""68-12-2""]"
31-614-CAS-31188048,Other,[],[],[],[],"[""530-62-1|530-62-1"", ""7732-18-5|7732-18-5"", ""1|"", ""1′-Carbonyldiimidazole|"", ""Water|""]","[""BASE"", ""WORKUP""]","[""Dimethylformamide|68-12-2"", ""Tetrahydrofuran|109-99-9""]",50.0,3.0,87,O=C(O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3[N+](=O)[O-])cc1CC2 . CN,CNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3[N+](=O)[O-])cc1CC2,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1|+1′-Carbonyldiimidazole|+530-62-1|530-62-1+7732-18-5|7732-18-5+Water|/Dimethylformamide|68-12-2+Tetrahydrofuran|109-99-9,,,RCT: 50551-61-6 + 56-40-6 | PRO: 2339980-44-6 | RGT: 530-62-1 + 7732-18-5 | SOL: 68-12-2 + 109-99-9,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""1"", ""1′-Carbonyldiimidazole"", ""Water""], ""catalysts"": [], ""solvents"": [""Dimethylformamide"", ""Tetrahydrofuran""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-31188048"", ""1.1"", ""Reagents: 1,1′-Carbonyldiimidazole"", ""Solvents: Dimethylformamide; 2 h, 50 °C"", ""1.2"", ""Solvents: Tetrahydrofuran; 1 h, 50 °C"", ""1.3"", ""Reagents: Water"", ""305. Scheme 305 (1 Reaction)"", ""Efficacy, Mechanism, and Structure-Activity Relationship of 6-Methoxy Benzofuran Derivatives as a Useful Tool for Senile Osteoporosis"", ""By: Zhou, Zi-ying; et al"", ""Journal of Medicinal Chemistry (2023), 66(3), 1742-1760."", ""10.1021/acs.jmedchem.2c01377"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""50551-61-6"", ""56-40-6""], ""pro_cas"": [""2339980-44-6""], ""rgt_cas"": [""530-62-1"", ""7732-18-5""], ""cat_cas"": [], ""sol_cas"": [""68-12-2"", ""109-99-9""], ""notes"": []}}","[""50551-61-6"", ""56-40-6""]","[""2339980-44-6""]","[""530-62-1"", ""7732-18-5""]",[],"[""68-12-2"", ""109-99-9""]"
31-614-CAS-31188278,Other,[],[],[],[],"[""26189-59-3|26189-59-3"", ""110-86-1|110-86-1"", ""1-Chloro-N|"", ""N-2-trimethylpropenylamine|"", ""Pyridine|""]","[""NUC"", ""BASE""]","[""Dichloromethane|75-09-2""]",0.0,73.5,100,CC(C)(C)OC(=O)N[C@@H]1CCC[C@H](C(=O)O)C1 . Nc1cc(Br)ccn1,CC(C)(C)OC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(Br)ccn2)C1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1-Chloro-N|+110-86-1|110-86-1+26189-59-3|26189-59-3+N-2-trimethylpropenylamine|+Pyridine|/Dichloromethane|75-09-2,,,RCT: 2614241-22-2 + 4138-35-6 | PRO: 2614243-00-2 | RGT: 26189-59-3 + 110-86-1 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""1-Chloro-N"", ""N-2-trimethylpropenylamine"", ""Pyridine""], ""catalysts"": [], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-31188278"", ""1.1"", ""Reagents: 1-Chloro-N,N-2-trimethylpropenylamine"", ""Solvents: Dichloromethane; 1.5 h, 0 °C"", ""1.2"", ""Reagents: Pyridine"", ""Solvents: Dichloromethane; 0 °C → rt; 72 h, rt"", ""386. Scheme 386 (1 Reaction)"", ""Design and Synthesis of Highly Selective Brain Penetrant p38α Mitogen-Activated Protein Kinase Inhibitors"", ""By: Tormaehlen, Niklas M.; et al"", ""Journal of Medicinal Chemistry (2022), 65(2), 1225-1242."", ""10.1021/acs.jmedchem.0c01773"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""2614241-22-2"", ""4138-35-6""], ""pro_cas"": [""2614243-00-2""], ""rgt_cas"": [""26189-59-3"", ""110-86-1""], ""cat_cas"": [], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""2614241-22-2"", ""4138-35-6""]","[""2614243-00-2""]","[""26189-59-3"", ""110-86-1""]",[],"[""75-09-2""]"
