reactant_smiles,product_smiles,catalyst,yield,reference,other_notes
C1=CNC=N1.CC(C)C1=C(I)C=CC=C1,CC(C)C1=C(N2C=CN=C2)C=CC=C1,Cu2O + Polypropylene glycol (PPG) + Cu(I)-phen complex,92,"4,7-Dimethoxy-1,10-phenanthroline: An excellent ligand for the | Organic Letters (2006), 8(13), 2779-2782",
N[C@@H](CC1=CC=CC=C1)C(=O)O.CC(=O)C1=CC(Br)=CC=C1,CC(=O)C1=CC=CC(N[C@@H](CC2=CC=CC=C2)C(=O)O)=C1,NaI,94,"Microwave-Enhanced Copper-Catalyzed N-Arylation of Free and Protected | Journal of Combinatorial Chemistry (2007), 9(2), 204-209",microwave irradiation
NC(=O)C1=CC=CC=C1.CC(=O)C1=C(Br)C=CC=C1,CC(=O)C1=C(NC(=O)C2=CC=CC=C2)C=CC=C1,TMEDA + NaI,94,"Sequential Cu-catalyzed amidation-base-mediated Camps cyclization: a | Journal of Organic Chemistry (2007), 72(21), 7968-7973","molecular sieves used, optimization study (optimized on catalysts)"
C1=CNN=C1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=CC=N2)C=C1,phenanthroline + NaI,94,"Highly efficient copper-catalyzed formation of N-aryl diazoles using | Synlett (2006), (13), 2124-2126",solid-supported reaction
C1=CNC=N1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=CN=C2)C=C1,phenanthroline + NaI,94,"Highly efficient copper-catalyzed formation of N-aryl diazoles using | Synlett (2006), (13), 2124-2126",solid-supported reaction
IC1=CC=C(I)C=C1.NCCC1=CC=CS1,C1=CSC(CCNC2=CC=C(NCCC3=CC=CS3)C=C2)=C1,NaI + 2-Isobutyrylcyclohexanone,94,"Highly Selective Room-Temperature Copper-Catalyzed C-N Coupling Reactions | Journal of the American Chemical Society (2006), 128(27), 8742-8743","Ullmann coupling, sealed tube used, in-situ generated catalyst"
O=C(O)C1=C(Cl)C=CC(Cl)=C1.NCCC1=CC=CC=C1,O=C(O)C1=C(NCCC2=CC=CC=C2)C=CC(Cl)=C1,Cu2O + Cu powder,94,"Regioselective copper-catalyzed C-N and C-S bond formation using amines, | Synthesis (2007), (22), 3519-3527",regioselective
O=C(O)C1=C(Cl)C=C(Cl)C=C1.COC1=C(N)C=CC=C1,COC1=C(NC2=C(C(=O)O)C=CC(Cl)=C2)C=CC=C1,7758-98-7,94,"Fast synthesis of substituted N-phenylanthranilic acids using Ullmann | Synthetic Communications (2006), 36(3), 271-277","microwave irradiation, Ullmann reaction, no solvent"
CC1=CC(C)=CC(Br)=C1.CC(N)C1=CC=CC=C1,CC1=CC(C)=CC(NC(C)C2=CC=CC=C2)=C1,NaI + 2-Isobutyrylcyclohexanone,94,"Highly Selective Room-Temperature Copper-Catalyzed C-N Coupling Reactions | Journal of the American Chemical Society (2006), 128(27), 8742-8743","Ullmann coupling, sealed tube used, in-situ generated catalyst"
NC1=CC=CC=C1.O=C(O)C1=C(Br)C=C(Cl)C=C1,O=C(O)C1=C(NC2=CC=CC=C2)C=C(Cl)C=C1,CuO + Cu powder,94,"Regioselective Copper-Catalyzed Amination of Bromobenzoic Acids Using | Journal of Organic Chemistry (2006), 71(8), 3270-3273",chemoselective
NCCC1=CC=CC=C1.O=C(O)C1=C(Br)C=C(Cl)C=C1,O=C(O)C1=C(NCCC2=CC=CC=C2)C=C(Cl)C=C1,Cu2O + Cu powder,94,"Regioselective copper-catalyzed C-N and C-S bond formation using amines, | Synthesis (2007), (22), 3519-3527",regioselective
ClC1=CC=C(Br)C=C1.C1=CNC=N1,ClC1=CC=C(N2C=CN=C2)C=C1,Ethyl 2-oxocyclohexanecarboxylate + CuBr,93,"A Î²-Keto Ester as a Novel, Efficient, and Versatile Ligand for | Journal of Organic Chemistry (2007), 72(10), 3863-3867",chemoselective
BrC1=CC=CC=C1.C=CCOC(=O)[C@@H](N)CC(C)C.CC1=CC=C(S(=O)(=O)O)C=C1,CC(C)C[C@H](NC1=CC=CC=C1)C(=O)O,NaI,93,"Microwave-Enhanced Copper-Catalyzed N-Arylation of Free and Protected | Journal of Combinatorial Chemistry (2007), 9(2), 204-209","microwave irradiation, alternative reaction conditions shown"
NC1CCCCC1.O=C(O)C1=C(Cl)C=CC=C1,O=C(O)C1=C(NC2CCCCC2)C=CC=C1,Cu2O + Cu powder,93,"Regioselective copper-catalyzed C-N and C-S bond formation using amines, | Synthesis (2007), (22), 3519-3527",
NC1CCCCC1.IC1=CC=CC=C1,C1=CC=C(NC2CCCCC2)C=C1,CuO,93,"Novel CuO Nanoparticle Catalyzed C-N Cross Coupling of Amines with | Organic Letters (2007), 9(17), 3397-3399",
NC1CCCCC1.IC1=CC=CC=C1,C1=CC=C(NC2CCCCC2)C=C1,BINOL + NaI,71,"CuBr/rac-BINOL-Catalyzed N-Arylations of Aliphatic Amines at Room | Journal of Organic Chemistry (2007), 72(2), 672-674",sealed tube used
C1=CNC=C1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=CC=C2)C=C1,4814-74-8 + NaI,93,"N-Hydroxyimides as Efficient Ligands for the Copper-Catalyzed N-Arylation | Journal of Organic Chemistry (2007), 72(23), 8943-8946",
C1CCNC1.IC1=CC=CC=C1,C1=CC=C(N2CCCC2)C=C1,CuO,93,"Novel CuO Nanoparticle Catalyzed C-N Cross Coupling of Amines with | Organic Letters (2007), 9(17), 3397-3399",
C1=CNC=N1.CCCCCCCCCCCCOC1=CC=C(C2=CC=C(Br)C=C2)C=C1,CCCCCCCCCCCCOC1=CC=C(C2=CC=C(N3C=CN=C3)C=C2)C=C1,NaI + Cu(I)-phen complex,93,"Synthesis and Mesomorphic Properties of Rigid-Core Ionic Liquid Crystals | Journal of the American Chemical Society (2007), 129(45), 14042-14052","alternative preparation shown, Ullmann-type amination"
C1=CNC=N1.CCCCCCCCCCCCOC1=CC=C(C2=CC=C(Br)C=C2)C=C1,CCCCCCCCCCCCOC1=CC=C(C2=CC=C(N3C=CN=C3)C=C2)C=C1,1118-68-9 + NaI,79,"Synthesis and Mesomorphic Properties of Rigid-Core Ionic Liquid Crystals | Journal of the American Chemical Society (2007), 129(45), 14042-14052","alternative preparation shown, Ullmann-type amination"
C1=CNC=N1.CC(C)(C)C1=CC=C(Br)C=C1,CC(C)(C)C1=CC=C(N2C=CN=C2)C=C1,Cu2O + Cu(I)-phen complex,93,"Copper-Catalyzed N-Arylation of Imidazoles and Benzimidazoles | Journal of Organic Chemistry (2007), 72(16), 6190-6199",
C1=CNC=N1.O=N(=O)C1=CC(I)=CC=C1,O=N(=O)C1=CC=CC(N2C=CN=C2)=C1,Cu2O + Polypropylene glycol (PPG) + Cu(I)-phen complex,93,"4,7-Dimethoxy-1,10-phenanthroline: An excellent ligand for the | Organic Letters (2006), 8(13), 2779-2782",
C1=CNC=N1.O=N(=O)C1=CC(I)=CC=C1,O=N(=O)C1=CC=CC(N2C=CN=C2)=C1,Cu2O + Cu(I)-phen complex,92,"Copper-Catalyzed N-Arylation of Imidazoles and Benzimidazoles | Journal of Organic Chemistry (2007), 72(16), 6190-6199",
IC1=CC=CC2=C1C=CC=C2.C1=CNC=N1,C1=CC2=C(C=C1)C(N1C=CN=C1)=CC=C2,Cu2O + Cu(I)-phen complex,93,"Copper-Catalyzed N-Arylation of Imidazoles and Benzimidazoles | Journal of Organic Chemistry (2007), 72(16), 6190-6199",
IC1=CC=CC2=C1C=CC=C2.C1=CNC=N1,C1=CC2=C(C=C1)C(N1C=CN=C1)=CC=C2,Cu2O + Polypropylene glycol (PPG) + Cu(I)-phen complex,92,"4,7-Dimethoxy-1,10-phenanthroline: An excellent ligand for the | Organic Letters (2006), 8(13), 2779-2782",
IC1=CC=CC2=C1C=CC=C2.C1=CNC=N1,C1=CC2=C(C=C1)C(N1C=CN=C1)=CC=C2,phenanthroline + NaI,74,"Highly efficient copper-catalyzed formation of N-aryl diazoles using | Synlett (2006), (13), 2124-2126",solid-supported reaction
NCCCCCCO.FC1=C(F)C=C(I)C=C1,OCCCCCCNC1=CC(F)=C(F)C=C1,NaI + 2-Isobutyrylcyclohexanone,93,"N- versus O-Arylation of Aminoalcohols: Orthogonal Selectivity in | Journal of the American Chemical Society (2007), 129(12), 3490-3491",
NC1=CC=CC=C1.O=N(=O)C1=CC=C(I)C=C1,O=N(=O)C1=CC=C(NC2=CC=CC=C2)C=C1,CuO,93,"Novel CuO Nanoparticle Catalyzed C-N Cross Coupling of Amines with | Organic Letters (2007), 9(17), 3397-3399",
NCC1=CC=CC=C1.O=C(O)C1=C(Cl)C=C(F)C=C1,O=C(O)C1=C(NCC2=CC=CC=C2)C=C(F)C=C1,Cu2O + Cu powder,92,"Regioselective copper-catalyzed C-N and C-S bond formation using amines, | Synthesis (2007), (22), 3519-3527",regioselective
NC1=CC=C(Cl)C=C1.IC1=CC=CC=C1,ClC1=CC=C(NC2=CC=CC=C2)C=C1,CuO,92,"Novel CuO Nanoparticle Catalyzed C-N Cross Coupling of Amines with | Organic Letters (2007), 9(17), 3397-3399",
C1=CNC=C1.NC1=CC=CC(I)=C1,NC1=CC=CC(N2C=CC=C2)=C1,6066-82-6 + NaI,92,"N-Hydroxyimides as Efficient Ligands for the Copper-Catalyzed N-Arylation | Journal of Organic Chemistry (2007), 72(23), 8943-8946",
CCCCCCN.CC(=O)C1=CC(Br)=CC=C1,CCCCCCNC1=CC(C(C)=O)=CC=C1,NaI + 2-Isobutyrylcyclohexanone,92,"Highly Selective Room-Temperature Copper-Catalyzed C-N Coupling Reactions | Journal of the American Chemical Society (2006), 128(27), 8742-8743","Ullmann coupling, sealed tube used, in-situ generated catalyst"
CC1=C(N)C=CC=C1.O=C(O)C1=C(Cl)C=CC=C1,CC1=C(NC2=C(C(=O)O)C=CC=C2)C=CC=C1,Cu2O + Cu powder,92,"Regioselective Copper-Catalyzed Amination of Chlorobenzoic Acids: | Journal of Organic Chemistry (2006), 71(1), 142-149","chemoselective, regioselective, alternative reaction conditions gave"
CC1=C(C)C=C(N)C=C1.O=C(O)C1=C(Cl)C=CC=C1,CC1=C(C)C=C(NC2=C(C(=O)O)C=CC=C2)C=C1,7758-98-7,92,"Fast synthesis of substituted N-phenylanthranilic acids using Ullmann | Synthetic Communications (2006), 36(3), 271-277","microwave irradiation, Ullmann reaction, no solvent"
BrC1=CC=CC2=C1C=CC=C2.C1=CC=C2NC=CC2=C1,C1=CC=C2C(=C1)C=CN2C1=CC=CC2=C1C=CC=C2,107-15-3 + NaI,92,"Copper-catalyzed N-arylation of amines/amides in poly(ethylene glycol) as | Synthesis (2006), (5), 839-842",Buchwald N-arylation
O=C1CCCN1.CC(=O)C1=CC=C(I)C=C1,CC(=O)C1=CC=C(N2CCCC2=O)C=C1,77-85-0 + NaI,92,"1,1,1-Tris(hydroxymethyl)ethane as a New, Efficient, and Versatile Tripod | Organic Letters (2006), 8(24), 5609-5612",
O=C1CCCN1.CC(=O)C1=CC=C(I)C=C1,CC(=O)C1=CC=C(N2CCCC2=O)C=C1,77-85-0 + NaI,84,"1,1,1-Tris(hydroxymethyl)ethane as a New, Efficient, and Versatile Tripod | Organic Letters (2006), 8(24), 5609-5612",
NCCO.CC1=CC=C(I)C=C1,CC1=CC=C(NCCO)C=C1,NaI,92,"N- versus O-Arylation of Aminoalcohols: Orthogonal Selectivity in | Journal of the American Chemical Society (2007), 129(12), 3490-3491",
C1=CNC=N1.NC1=CC=CC(Br)=C1,NC1=CC=CC(N2C=CN=C2)=C1,Cu2O + Cu(I)-phen complex,92,"Copper-Catalyzed N-Arylation of Imidazoles and Benzimidazoles | Journal of Organic Chemistry (2007), 72(16), 6190-6199",
C1=CNC=N1.NC1=CC=CC(Br)=C1,NC1=CC=CC(N2C=CN=C2)=C1,Cu2O + Polypropylene glycol (PPG) + Cu(I)-phen complex,88,"4,7-Dimethoxy-1,10-phenanthroline: An excellent ligand for the | Organic Letters (2006), 8(13), 2779-2782",
C1=CNC=N1.NC1=CC=CC(Br)=C1,NC1=CC=CC(N2C=CN=C2)=C1,NaI,80,"Simple Copper Salt-Catalyzed N-Arylation of Nitrogen-Containing | Journal of Organic Chemistry (2007), 72(22), 8535-8538",
CC(=O)C1=CC=C(Br)C=C1.C1=CNC=N1,CC(=O)C1=CC=C(N2C=CN=C2)C=C1,NaI,92,"Simple Copper Salt-Catalyzed N-Arylation of Nitrogen-Containing | Journal of Organic Chemistry (2007), 72(22), 8535-8538",
CC(=O)C1=CC=C(Br)C=C1.C1=CNC=N1,CC(=O)C1=CC=C(N2C=CN=C2)C=C1,Cu2O + Cu(I)-phen complex,90,"Copper-Catalyzed N-Arylation of Imidazoles and Benzimidazoles | Journal of Organic Chemistry (2007), 72(16), 6190-6199",
CC(=O)C1=CC=C(Br)C=C1.C1=CNC=N1,CC(=O)C1=CC=C(N2C=CN=C2)C=C1,Cu2O + Polypropylene glycol (PPG) + Cu(I)-phen complex,86,"4,7-Dimethoxy-1,10-phenanthroline: An excellent ligand for the | Organic Letters (2006), 8(13), 2779-2782",
CC(=O)C1=CC=C(Br)C=C1.O=C1NC[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)O1,CC(=O)C1=CC=C(N2C[C@@H](COC(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)OC2=O)C=C1,694-83-7 + NaI,92,"Cu-Catalyzed N-Arylation of Oxazolidinones: An Efficient Synthesis of the | Journal of Organic Chemistry (2006), 71(3), 1258-1261",
O=C1NCCO1.IC1=CC=CC=C1,O=C1OCCN1C1=CC=CC=C1,77-85-0 + NaI,92,"1,1,1-Tris(hydroxymethyl)ethane as a New, Efficient, and Versatile Tripod | Organic Letters (2006), 8(24), 5609-5612",
C1=CC=C2NC=NC2=C1.CC(=O)C1=CC=C(Br)C=C1,CC(=O)C1=CC=C(N2C=NC3=CC=CC=C32)C=C1,56-09-7 + CuBr,92,"2-Aminopyrimidine-4,6-diol as an efficient ligand for solvent-free | Journal of Organic Chemistry (2006), 71(21), 8324-8327",no solvent
CC(C)C[C@H](N)C(=O)O.IC1=CC=CC=C1,CC(C)C[C@H](NC1=CC=CC=C1)C(=O)O,NaI,92,"Microwave-Enhanced Copper-Catalyzed N-Arylation of Free and Protected | Journal of Combinatorial Chemistry (2007), 9(2), 204-209","microwave irradiation, alternative reaction conditions shown"
CC1=CC(C)=C(N)C=C1.IC1=CC=CC=C1,CC1=CC(C)=C(NC2=CC=CC=C2)C=C1,CuO,92,"Novel CuO Nanoparticle Catalyzed C-N Cross Coupling of Amines with | Organic Letters (2007), 9(17), 3397-3399",
NCCC1=C(Br)C=CC=C1,C1=CC=C2NCCC2=C1,NaI + 2-Isobutyrylcyclohexanone,92,"Highly Selective Room-Temperature Copper-Catalyzed C-N Coupling Reactions | Journal of the American Chemical Society (2006), 128(27), 8742-8743","Ullmann coupling, sealed tube used, similar yield obtained in absence of"
NCC1=CC=CC=C1.O=C(O)C1=CC=C(Br)C(C(=O)O)=C1,O=C(O)C1=CC(C(=O)O)=C(NCC2=CC=CC=C2)C=C1,Cu2O + Cu powder,91,"Regioselective copper-catalyzed C-N and C-S bond formation using amines, | Synthesis (2007), (22), 3519-3527",
COC1=CC=C(Br)C=C1.C1=CNC=N1,COC1=CC=C(N2C=CN=C2)C=C1,Ethyl 2-oxocyclohexanecarboxylate + CuBr,91,"A Î²-Keto Ester as a Novel, Efficient, and Versatile Ligand for | Journal of Organic Chemistry (2007), 72(10), 3863-3867",
COC1=CC=C(Br)C=C1.C1=CNC=N1,COC1=CC=C(N2C=CN=C2)C=C1,56-09-7 + CuBr,90,"2-Aminopyrimidine-4,6-diol as an efficient ligand for solvent-free | Journal of Organic Chemistry (2006), 71(21), 8324-8327","optimization study, yield depends on reaction conditions, no solvent"
COC1=CC=C(Br)C=C1.C1=CNC=N1,COC1=CC=C(N2C=CN=C2)C=C1,NaI,89,"Simple Copper Salt-Catalyzed N-Arylation of Nitrogen-Containing | Journal of Organic Chemistry (2007), 72(22), 8535-8538","optimized on stoichiometry, solvent, and base, optimization study"
COC1=CC=C(Br)C=C1.C1=CNC=N1,COC1=CC=C(N2C=CN=C2)C=C1,6066-82-6 + NaI,88,"N-Hydroxyimides as Efficient Ligands for the Copper-Catalyzed N-Arylation | Journal of Organic Chemistry (2007), 72(23), 8943-8946",
CCCCN.IC1=CC=CC=C1,CCCCNC1=CC=CC=C1,CuO,91,"Novel CuO Nanoparticle Catalyzed C-N Cross Coupling of Amines with | Organic Letters (2007), 9(17), 3397-3399",
CCCCCN.ClC1=CC=C(I)C=C1,CCCCCNC1=CC=C(Cl)C=C1,BINOL + NaI,91,"CuBr/rac-BINOL-Catalyzed N-Arylations of Aliphatic Amines at Room | Journal of Organic Chemistry (2007), 72(2), 672-674","optimized on catalyst, ligand and solvent, optimization study, sealed"
CCCCCN.ClC1=CC=C(I)C=C1,CCCCCNC1=CC=C(Cl)C=C1,BINOL + NaI,85,"CuBr/rac-BINOL-Catalyzed N-Arylations of Aliphatic Amines at Room | Journal of Organic Chemistry (2007), 72(2), 672-674",sealed tube used
CCCCCN.ClC1=CC=C(I)C=C1,CCCCCNC1=CC=C(Cl)C=C1,BINOL + NaI,85,"CuBr/rac-BINOL-Catalyzed N-Arylations of Aliphatic Amines at Room | Journal of Organic Chemistry (2007), 72(2), 672-674","optimization study, sealed tube used"
CCCCCN.ClC1=CC=C(I)C=C1,CCCCCNC1=CC=C(Cl)C=C1,614-65-3 + NaI,79,"A mild and efficient method for copper-catalyzed Ullmann-type N-arylation | Synlett (2007), (12), 1836-1842",
C1COCCN1.CC1=CC=C(I)C=C1,CC1=CC=C(N2CCOCC2)C=C1,BINOL + NaI,91,"CuBr/rac-BINOL-Catalyzed N-Arylations of Aliphatic Amines at Room | Journal of Organic Chemistry (2007), 72(2), 672-674",sealed tube used
NCCC1=CC=CC=C1.O=C(O)C1=C(Cl)C=CC=C1,O=C(O)C1=C(NCCC2=CC=CC=C2)C=CC=C1,Cu2O + Cu powder,91,"Regioselective copper-catalyzed C-N and C-S bond formation using amines, | Synthesis (2007), (22), 3519-3527",
COC1=C(I)C=CC=C1.O=C1CCCN1,COC1=C(N2CCCC2=O)C=CC=C1,77-85-0 + NaI,91,"1,1,1-Tris(hydroxymethyl)ethane as a New, Efficient, and Versatile Tripod | Organic Letters (2006), 8(24), 5609-5612",
COC1=C(I)C=CC=C1.O=C1CCCN1,COC1=C(N2CCCC2=O)C=CC=C1,77-85-0 + NaI,73,"1,1,1-Tris(hydroxymethyl)ethane as a New, Efficient, and Versatile Tripod | Organic Letters (2006), 8(24), 5609-5612",
NCCC1=CC=CC=C1.O=C(O)C1=C(Br)C=CC=C1,O=C(O)C1=C(NCCC2=CC=CC=C2)C=CC=C1,Cu2O + Cu powder,91,"Regioselective copper-catalyzed C-N and C-S bond formation using amines, | Synthesis (2007), (22), 3519-3527",
NCCC1=CC=CC=C1.O=C(O)C1=C(Br)C=CC=C1,O=C(O)C1=C(NCCC2=CC=CC=C2)C=CC=C1,CuO + Cu powder,91,"Regioselective Copper-Catalyzed Amination of Bromobenzoic Acids Using | Journal of Organic Chemistry (2006), 71(8), 3270-3273",
NCC1=CC=CC=C1.O=C(O)C1=C(Br)C=C(F)C=C1,O=C(O)C1=C(NCC2=CC=CC=C2)C=C(F)C=C1,Cu2O + Cu powder,90,"Regioselective copper-catalyzed C-N and C-S bond formation using amines, | Synthesis (2007), (22), 3519-3527",regioselective
NCC1=CC=CC=C1.BrC1=CC=CC=C1,C1=CC=C(CNC2=CC=CC=C2)C=C1,123-54-6 + CuCl,90,"Aromatic amination of aryl bromides catalyzed by copper/Î²-diketone | Synlett (2006), (18), 3105-3109",
NCC1=CC=CC=C1.BrC1=CC=CC=C1,C1=CC=C(CNC2=CC=CC=C2)C=C1,Dipivaloylmethane + CuCl,86,"Aromatic amination of aryl bromides catalyzed by copper/Î²-diketone | Synlett (2006), (18), 3105-3109",
NCC1=CC=CC=C1.BrC1=CC=CC=C1,C1=CC=C(CNC2=CC=CC=C2)C=C1,370-81-0 + CuO,78,"Bis(cyclohexanone) oxalyldihydrazone/copper(II) oxide - a novel and | Synthesis (2006), (23), 3955-3962",
NCC1=CC=CC=C1.BrC1=CC=CC=C1,C1=CC=C(CNC2=CC=CC=C2)C=C1,370-81-0 + CuO,78,"Bis(cyclohexanone) oxalyldihydrazone/copper(II) oxide - a novel and | Synthesis (2006), (23), 3955-3962",microwave irradiation
NCC1=CC=CC=C1.IC1=CC=CC=C1,C1=CC=C(CNC2=CC=CC=C2)C=C1,CuO,90,"Novel CuO Nanoparticle Catalyzed C-N Cross Coupling of Amines with | Organic Letters (2007), 9(17), 3397-3399",
NCC1=CC=CC=C1.IC1=CC=CC=C1,C1=CC=C(CNC2=CC=CC=C2)C=C1,614-65-3 + NaI,82,"A mild and efficient method for copper-catalyzed Ullmann-type N-arylation | Synlett (2007), (12), 1836-1842",
NCC1=CC=CC=C1.IC1=CC=CC=C1,C1=CC=C(CNC2=CC=CC=C2)C=C1,370-81-0 + CuO,78,"Bis(cyclohexanone) oxalyldihydrazone/copper(II) oxide - a novel and | Synthesis (2006), (23), 3955-3962",microwave irradiation
CC1=CC=C(Br)C=C1.C1=CNC=N1,CC1=CC=C(N2C=CN=C2)C=C1,Ethyl 2-oxocyclohexanecarboxylate + CuBr,90,"A Î²-Keto Ester as a Novel, Efficient, and Versatile Ligand for | Journal of Organic Chemistry (2007), 72(10), 3863-3867",
CC1=CC=C(Br)C=C1.C1=CNC=N1,CC1=CC=C(N2C=CN=C2)C=C1,NaI,80,"Simple Copper Salt-Catalyzed N-Arylation of Nitrogen-Containing | Journal of Organic Chemistry (2007), 72(22), 8535-8538",
CC1=CC=C(Br)C=C1.C1=CNC=N1,CC1=CC=C(N2C=CN=C2)C=C1,524-38-9 + NaI,73,"N-Hydroxyimides as Efficient Ligands for the Copper-Catalyzed N-Arylation | Journal of Organic Chemistry (2007), 72(23), 8943-8946",
OC1=CC=C(Br)C=C1.C1=CNC=N1,OC1=CC=C(N2C=CN=C2)C=C1,Cu2O + Polypropylene glycol (PPG) + Cu(I)-phen complex,90,"4,7-Dimethoxy-1,10-phenanthroline: An excellent ligand for the | Organic Letters (2006), 8(13), 2779-2782",
OC1=CC=C(Br)C=C1.C1=CNC=N1,OC1=CC=C(N2C=CN=C2)C=C1,NaI,85,"Simple Copper Salt-Catalyzed N-Arylation of Nitrogen-Containing | Journal of Organic Chemistry (2007), 72(22), 8535-8538",
OC1=CC=C(Br)C=C1.C1=CNC=N1,OC1=CC=C(N2C=CN=C2)C=C1,Cu2O + Cu(I)-phen complex,84,"Copper-Catalyzed N-Arylation of Imidazoles and Benzimidazoles | Journal of Organic Chemistry (2007), 72(16), 6190-6199",
C=CCN.NC1=CC=CC(I)=C1,C=CCNC1=CC(N)=CC=C1,NaI + 2-Isobutyrylcyclohexanone,90,"Highly Selective Room-Temperature Copper-Catalyzed C-N Coupling Reactions | Journal of the American Chemical Society (2006), 128(27), 8742-8743","Ullmann coupling, sealed tube used, in-situ generated catalyst"
BrC1=CC=CC=C1.C1=CC=C(C2=NC=CN2)C=C1,C1=CC=C(C2=NC=CN2C2=CC=CC=C2)C=C1,Cu2O + Polypropylene glycol (PPG) + Cu(I)-phen complex,90,"4,7-Dimethoxy-1,10-phenanthroline: An excellent ligand for the | Organic Letters (2006), 8(13), 2779-2782",
BrC1=CC=CC=C1.C1=CC=C(C2=NC=CN2)C=C1,C1=CC=C(C2=NC=CN2C2=CC=CC=C2)C=C1,Cu2O + Cu(I)-phen complex,81,"Copper-Catalyzed N-Arylation of Imidazoles and Benzimidazoles | Journal of Organic Chemistry (2007), 72(16), 6190-6199",
C1CCNCC1.IC1=CC=CC=C1,C1=CC=C(N2CCCCC2)C=C1,CuO,90,"Novel CuO Nanoparticle Catalyzed C-N Cross Coupling of Amines with | Organic Letters (2007), 9(17), 3397-3399",
COC1=C(N)C=CC=C1.O=C(O)C1=C(Cl)C=CC=C1,COC1=C(NC2=C(C(=O)O)C=CC=C2)C=CC=C1,7758-98-7,90,"Fast synthesis of substituted N-phenylanthranilic acids using Ullmann | Synthetic Communications (2006), 36(3), 271-277","microwave irradiation, Ullmann reaction, no solvent"
C1CCNC1.CC1=CC(I)=CC=C1,CC1=CC=CC(N2CCCC2)=C1,NaI + 2-Isobutyrylcyclohexanone,90,"Highly Selective Room-Temperature Copper-Catalyzed C-N Coupling Reactions | Journal of the American Chemical Society (2006), 128(27), 8742-8743","Ullmann coupling, sealed tube used, in-situ generated catalyst"
FC(F)(F)C1=CC=C(Br)C=C1.CC[C@H]1COC(=O)N1,CC[C@H]1COC(=O)N1C1=CC=C(C(F)(F)F)C=C1,694-83-7 + NaI,90,"Cu-Catalyzed N-Arylation of Oxazolidinones: An Efficient Synthesis of the | Journal of Organic Chemistry (2006), 71(3), 1258-1261",
COC1=C(OC)C=C(CN)C=C1.BrC1=CC=CC(C2OCCO2)=C1,COC1=C(OC)C=C(CNC2=CC=CC(C3OCCO3)=C2)C=C1,NaI + 2-Isobutyrylcyclohexanone,90,"Highly Selective Room-Temperature Copper-Catalyzed C-N Coupling Reactions | Journal of the American Chemical Society (2006), 128(27), 8742-8743","Ullmann coupling, sealed tube used, in-situ generated catalyst"
C1=CNC=N1.N#CC1=CC=C(Cl)C=C1,N#CC1=CC=C(N2C=CN=C2)C=C1,NaI,90,"Simple Copper Salt-Catalyzed N-Arylation of Nitrogen-Containing | Journal of Organic Chemistry (2007), 72(22), 8535-8538",
C[C@H](N)C(=O)O.ClC1=CC=C(I)C=C1,C[C@H](NC1=CC=C(Cl)C=C1)C(=O)O,614-65-3 + NaI,90,"A mild and efficient method for copper-catalyzed Ullmann-type N-arylation | Synlett (2007), (12), 1836-1842",
O=C1CCCN1.ClC1=CC=C(I)C=C1,O=C1CCCN1C1=CC=C(Cl)C=C1,Ethyl 2-oxocyclohexanecarboxylate + CuBr,90,"A Î²-Keto Ester as a Novel, Efficient, and Versatile Ligand for | Journal of Organic Chemistry (2007), 72(10), 3863-3867",
O=C(O)C1=C(Br)C=CC=C1.NC1=CC2=C(C=CC=C2)C=C1,O=C(O)C1=C(NC2=CC3=C(C=CC=C3)C=C2)C=CC=C1,CuO + Cu powder,90,"Regioselective Copper-Catalyzed Amination of Bromobenzoic Acids Using | Journal of Organic Chemistry (2006), 71(8), 3270-3273",
IC1=CC=CC2=C1C=CC=C2.C=CCC(C)(C)C(N)=O,C=CCC(C)(C)C(=O)NC1=CC=CC2=C1C=CC=C2,107-15-3 + NaI,90,"Copper(II) Carboxylate-Promoted Intramolecular Carboamination of Alkenes | Organic Letters (2007), 9(26), 5477-5480",
C1COCCN1.IC1=CC=CC=C1,C1=CC=C(N2CCOCC2)C=C1,CuO,89,"Novel CuO Nanoparticle Catalyzed C-N Cross Coupling of Amines with | Organic Letters (2007), 9(17), 3397-3399",
C1COCCN1.IC1=CC=CC=C1,C1=CC=C(N2CCOCC2)C=C1,BINOL + NaI,73,"CuBr/rac-BINOL-Catalyzed N-Arylations of Aliphatic Amines at Room | Journal of Organic Chemistry (2007), 72(2), 672-674",sealed tube used
O=C1CCCN1.CC(=O)C1=C(Br)C=CC=C1,CC(=O)C1=C(N2CCCC2=O)C=CC=C1,TMEDA + NaI,89,"Sequential Cu-catalyzed amidation-base-mediated Camps cyclization: a | Journal of Organic Chemistry (2007), 72(21), 7968-7973",molecular sieves used
